   10.223763591920561        10.223763591920561        105.52534198348040     
   11.408440042077713        11.408440042077713        131.15250419368212     
   9.0390871417634084        9.0390871417634084        82.705096356392588     
   7.8544106916062564        7.8544106916062564        62.691767312418669     
   6.6697342414491043        6.6697342414491043        45.485354851558661     
   5.4850577912919523        5.4850577912919523        31.085858973812549     
   4.3003813411348002        4.3003813411348002        19.493279679180343     
   3.1157048909776481        3.1157048909776481        10.707616967662037     
   1.9310284408204963        1.9310284408204963        4.7288708392576364     
  0.74635199066334446       0.74635199066334446        1.5570412939671370     
 -0.43832445949380738      -0.43832445949380738        1.1921283317905385     
  -1.6230009096509592       -1.6230009096509592        3.6341319527278411     
   9.4272567832249354E-002   9.4272567832249354E-002   1.0088873170456860     
  0.39044168037153731       0.39044168037153731        1.1524447057713498     
  -5.3811988437394626E-002  -5.3811988437394626E-002   1.0028957300995862     
 -0.20189654470703863      -0.20189654470703863        1.0407622147646411     
   9.4272567832249327E-002   9.4272567832249327E-002   1.0088873170456860     
   2.0230289697427351E-002   2.0230289697427351E-002   1.0004092646212419     
   5.7251428764838339E-002   5.7251428764838339E-002   1.0032777260956154     
   1.7197201637218530E-003   1.7197201637218530E-003   1.0000029574374416     
  -1.6790849369983644E-002  -1.6790849369983644E-002   1.0002819326225654     
   2.0230289697427354E-002   2.0230289697427354E-002   1.0004092646212419     
  -7.5355646031308957E-003  -7.5355646031308957E-003   1.0000567847338879     
   1.0975004930574603E-002   1.0975004930574603E-002   1.0001204507332262     
  -2.9079222197045205E-003  -2.9079222197045205E-003   1.0000084560116358     
   6.3473625471482274E-003   6.3473625471482274E-003   1.0000402890113049     
  -5.9410102799133417E-004  -5.9410102799133417E-004   1.0000003529560315     
  -2.9079222197045214E-003  -2.9079222197045214E-003   1.0000084560116358     
   1.7197201637218530E-003   1.7197201637218530E-003   1.0000029574374416     
   8.7206098224097304E-004   8.7206098224097304E-004   1.0000007604903567     
